Interval	Avg	Std	CI=0.95	Min	Median	Max
   83 --    84	1668.160	111.353	138.263	1580.800	1643.200	1882.400
   84 --    85	1688.960	62.608	77.738	1580.800	1705.600	1757.600
   85 --    86	1605.760	237.485	294.876	1237.600	1591.200	1913.600
   86 --    87	1699.360	80.719	100.226	1612.000	1674.400	1851.200
   87 --    88	1763.840	98.575	122.397	1643.200	1747.200	1882.400
   88 --    89	1768.000	66.755	82.887	1643.200	1799.200	1830.400
   89 --    90	1626.560	141.318	175.469	1393.600	1664.000	1809.600
   90 --    91	1738.880	80.933	100.492	1674.400	1695.200	1892.800
   91 --    92	1722.240	115.922	143.936	1528.800	1747.200	1882.400
   92 --    93	1716.000	131.715	163.546	1549.600	1695.200	1955.200
   93 --    94	1601.600	159.089	197.536	1320.800	1622.400	1809.600
   94 --    95	1620.320	153.187	190.207	1466.400	1560.000	1851.200
   95 --    96	1587.040	260.507	323.462	1341.600	1508.000	2080.000
   96 --    97	1587.040	143.595	178.297	1352.000	1684.800	1716.000
   97 --    98	1688.960	154.341	191.640	1414.400	1695.200	1840.800
   98 --    99	1686.880	125.388	155.690	1528.800	1778.400	1809.600
   99 --   100	1688.960	201.728	250.478	1435.200	1622.400	2028.000
  100 --   101	1620.320	325.797	404.531	1268.800	1612.000	2173.600
  101 --   102	1695.200	188.007	233.442	1476.800	1612.000	1996.800
  102 --   103	1543.360	186.691	231.807	1414.400	1424.800	1903.200
  103 --   104	1578.720	109.945	136.515	1466.400	1518.400	1757.600
  104 --   105	1693.120	196.821	244.386	1372.800	1757.600	1934.400
  105 --   106	1655.680	103.039	127.940	1456.000	1684.800	1747.200
  106 --   107	1674.400	162.187	201.381	1414.400	1747.200	1830.400
  107 --   108	1555.840	199.246	247.397	1310.400	1476.800	1830.400
  108 --   109	1686.880	131.123	162.810	1508.000	1716.000	1882.400
  109 --   110	1757.600	73.244	90.945	1632.800	1757.600	1861.600
  110 --   111	1668.160	77.436	96.150	1570.400	1674.400	1788.800
  111 --   112	1664.000	196.777	244.331	1393.600	1591.200	1934.400
  112 --   113	1757.600	109.472	135.927	1549.600	1820.000	1851.200
  113 --   114	1707.680	148.309	184.149	1497.600	1664.000	1934.400
  114 --   115	1582.880	74.242	92.183	1445.600	1591.200	1653.600
  115 --   116	1532.960	125.250	155.518	1383.200	1466.400	1716.000
  116 --   117	1609.920	101.559	126.102	1487.200	1632.800	1736.800
  117 --   118	1508.000	143.052	177.623	1279.200	1497.600	1674.400
  118 --   119	1676.480	244.645	303.768	1289.600	1695.200	1996.800
  119 --   120	1616.160	257.668	319.937	1258.400	1591.200	1934.400
  120 --   121	1516.320	118.833	147.551	1362.400	1528.800	1674.400
  121 --   122	1551.680	121.711	151.124	1404.000	1539.200	1736.800
  122 --   123	1618.240	150.796	187.238	1435.200	1684.800	1830.400
  123 --   124	1780.480	177.764	220.723	1549.600	1757.600	2059.200
  124 --   125	1655.680	104.705	130.008	1539.200	1632.800	1840.800
  125 --   126	1724.320	53.193	66.047	1653.600	1736.800	1809.600
  126 --   127	1676.480	114.192	141.788	1560.000	1664.000	1861.600
  127 --   128	1636.960	83.873	104.142	1549.600	1591.200	1778.400
  128 --   129	1718.080	158.053	196.248	1591.200	1601.600	1976.000
  129 --   130	1699.360	158.353	196.622	1508.000	1664.000	1955.200
  130 --   131	1645.280	195.498	242.743	1393.600	1570.400	1965.600
  131 --   132	1647.360	285.392	354.361	1092.000	1747.200	1861.600
  132 --   133	1705.600	225.083	279.477	1310.400	1778.400	1944.800
  133 --   134	1670.240	163.330	202.801	1445.600	1601.600	1892.800
  134 --   135	1707.680	196.931	244.522	1508.000	1684.800	2059.200
  135 --   136	1747.200	89.706	111.384	1622.400	1820.000	1820.000
  136 --   137	1703.520	189.086	234.781	1445.600	1736.800	1924.000
  137 --   138	1686.880	109.945	136.515	1549.600	1716.000	1851.200
  138 --   139	1763.840	150.077	186.346	1466.400	1830.400	1872.000
  139 --   140	1661.920	127.780	158.660	1518.400	1653.600	1840.800
  140 --   141	1672.320	265.833	330.076	1352.000	1591.200	2038.400
  141 --   142	1703.520	132.436	164.441	1508.000	1684.800	1903.200
  142 --   143	1659.840	139.933	173.750	1456.000	1643.200	1820.000
  143 --   144	1695.200	193.898	240.756	1424.800	1768.000	1965.600
  144 --   145	1736.800	201.663	250.398	1383.200	1736.800	1986.400
  145 --   146	1584.960	160.928	199.819	1289.600	1622.400	1778.400
  146 --   147	1747.200	210.481	261.347	1508.000	1695.200	2132.000
  147 --   148	1543.360	179.604	223.008	1258.400	1664.000	1695.200
  148 --   149	1678.560	112.512	139.703	1487.200	1716.000	1788.800
  149 --   150	1649.440	151.226	187.772	1424.800	1726.400	1820.000
  150 --   151	1695.200	253.214	314.407	1279.200	1747.200	1976.000
  151 --   152	1678.560	127.135	157.860	1487.200	1653.600	1882.400
  152 --   153	1607.840	192.285	238.753	1341.600	1612.000	1913.600
  153 --   154	1626.560	262.163	325.518	1185.600	1716.000	1965.600
  154 --   155	1547.520	191.360	237.605	1227.200	1560.000	1809.600
  155 --   156	1614.080	77.660	96.427	1476.800	1643.200	1705.600
  156 --   157	1703.520	205.426	255.070	1435.200	1736.800	2028.000
  157 --   158	1557.920	181.735	225.654	1248.000	1643.200	1757.600
  158 --   159	1678.560	121.391	150.727	1445.600	1726.400	1799.200
  159 --   160	1664.000	140.612	174.592	1466.400	1601.600	1830.400
  160 --   161	1620.320	163.964	203.588	1466.400	1518.400	1820.000
  161 --   162	1624.480	183.158	227.421	1456.000	1591.200	1976.000
  162 --   163	1661.920	55.967	69.492	1580.800	1664.000	1736.800
  163 --   164	1697.280	130.792	162.400	1466.400	1768.000	1830.400
  164 --   165	1705.600	155.235	192.750	1414.400	1757.600	1872.000
  165 --   166	1647.360	120.317	149.393	1414.400	1695.200	1757.600
  166 --   167	1636.960	184.359	228.912	1414.400	1580.800	1934.400
  167 --   168	1624.480	109.748	136.271	1487.200	1612.000	1820.000
  168 --   169	1607.840	108.400	134.596	1476.800	1560.000	1788.800
  169 --   170	1645.280	147.431	183.059	1518.400	1560.000	1924.000
  170 --   171	1659.840	82.835	102.853	1528.800	1705.600	1757.600
  171 --   172	1655.680	200.091	248.446	1279.200	1726.400	1851.200
  172 --   173	1649.440	120.855	150.061	1487.200	1612.000	1799.200
  173 --   174	1697.280	167.618	208.125	1466.400	1664.000	1892.800
  174 --   175	1664.000	152.139	188.905	1497.600	1601.600	1913.600
  175 --   176	1711.840	77.715	96.496	1612.000	1705.600	1809.600
  176 --   177	1705.600	229.178	284.562	1445.600	1622.400	2069.600
  177 --   178	1576.640	208.478	258.859	1300.000	1539.200	1872.000
  178 --   179	1761.760	258.674	321.186	1258.400	1892.800	1955.200
  179 --   180	1618.240	121.212	150.505	1508.000	1549.600	1820.000
  180 --   181	1578.720	227.701	282.728	1227.200	1705.600	1809.600
  181 --   182	1584.960	165.827	205.901	1352.000	1570.400	1799.200
  182 --   183	1557.920	128.456	159.499	1424.800	1560.000	1778.400
  183 --   184	1622.400	323.438	401.602	1248.000	1736.800	2111.200
  184 --   185	1768.000	118.761	147.461	1560.000	1820.000	1882.400
  185 --   186	1688.960	180.685	224.350	1331.200	1768.000	1809.600
